guid	midas	entity.label	text
b094e3186bab1ebbcff22ae140a36c54fdc82031	opinion		you ’ re probably right.
4ffec2b2d9713c1e5f342faecfa1fcd784b768ec	statement		thanks ; I ’ ll give them a call later.
6082379009030e492ca9a907ebb02d5e381e1add	statement		Actually, i could you some help.
adf400933136b42d288902c8fe60d9ffd94f9e11	open_question_factual		How long would you stay?
d3e6ec2c53377f6af276936abe266c5f3a919956	opinion		I hope I can stay here longer.
05d055e15e0e523b98ffbe6ed5868aa7525a3c75	statement		You will go back tomorrow, right?
32c5fdeba439cfd3de5cb23137ce4f32a6d4f368	statement		Sure thing, follow me.
9769239eabbcee2fd31b0afe5aa9ff13fbcc149b	statement		Oh, well this one has the, uh.
ccb9fd53e301959cdba7b5554d3f4eaa27c59c83	neg_answer		No you ’ re not!
cad87eb743da14819729fc17e5311971a3237acc	yes_no_question		Oh, well, would you look at that!
7f6ef832789ec22ffa6392f075625963931a75f0	opinion		That's fine with me.
199569299e63bebeca0e4fae19def0135cfbcc3c	statement		And if people drop them, they won ’ t break.
023db52c24bf9bb4c2f2202fddb489010f37f05a	statement		They can cook it themselves to make sure it ’ s exactly how they like it.
7f1230af97117616fda74194fed3e9d5cd365af1	command		Great, let's go.
4a5876972be6a1967d2d8a2b26eff3333cf7b0ca	opinion		En, it's so beautiful that I don't want to move my eyes from it.
11b032197bd35bcdd08b909b93f6c97411072b24	opinion		The same to me.
8a3ac74140a1d5b1b0178643fe4f676c1bc413a4	opinion		I think we should go out more frequently.
7a129e111717b969ea1adc57e5143a9a4390a384	statement		That's the point.
bcd2d29d04af116d3da88bc71a21f1f708ae6415	yes_no_question		You've been through this too?
414ddd3ca86e06d0f407c2517cb8c14c2bf004dc	opinion		But it hurts too much.
99df2e90d8651a39f2680639a80369d0689bffbc	statement		You'll change your mind.
198487206747ca108527ee24142a8c8198e50719	statement		I'll give you a call later.
bcadb3f183ef4271d661e9914b7a60ac402152ce	open_question_factual		How do I turn it on?
df0dc333113646b435867c4e04da9c1fb8133dac	opinion		I ’ m afraid not.
a4b71d7fed17cfdddd4005aa9ec50e1b289f1a18	statement		Oh... wait a minute... here ’ s my driver ’ s license.
eb4f3fae75a0f8bfa85e5fb787254b6c255af8c0	command		OK, just fill in this application.
46ce2c47d796a243f9f1f77434586c381708d441	statement		OK, I ’ ll fill out the form and come right back.
bcf9602427bb22bf6820f110466097bf55cfc08f	opinion		Then, you should dress well.
124e8c7dd1902783715db2c1cb813611fac03d4d	neg_answer		Not that I can think of.
66ac010bbe284e4411236fb9d2329117ca66402a	neg_answer		No, you get those.
1113d1394424ca761c797be9daf93fe6a50ed35b	open_question_factual		Where do you think you have problems?
569d4d80de9c553edd1ef8e535233740b53465b6	complaint		You can ’ t do that!
e411bad3579c8d814146b1ba9988891589d42241	command		Yes, come on, and we will have fun.
881bb875969d43dd64ec908e4033f6d3e299fd9f	opinion		Anything you say or do might make it worse.
3c451bb717b2d10ccbf2fe5f7c548d1c8b9eeda9	statement		She's always bothering me.
d130047314390d983a2147c483691eac5d3b6e94	complaint		You'd better leave her alone.
ee09a5f0e1fedf932bba9bea66e34a00b19f378a	opinion		But she always harps on me.
55d7c09a10113be433cc915abda6c586d2446488	command		Just tell her off.
3cc296ecc81fbb786c3e955f32e81bb814cbd19a	comment		Yes, great!
b4903d477bcb5084a93f02cd6150d75de88abf44	opinion		Absolutely!
0a4d04051b853460636fe0b3ee84483c2b7a12a9	statement		You needn't worry about that.
d60a670c86f073487a85bd881ec4795765bd31ee	pos_answer		Yes, we agreed to that.
0b049f9293f729b818975fdbc708427a7cce047d	statement		Well, it seems we have covered everything.
9ae15660b9c440a8d84b95165d2744fc86b3a16f	command		Can you speed it up and let me have it today?
a768eec2bb070b1e7a800da92db0070d11ee375e	opinion		That's fine too.
e5cea8cc5e3a9a325d1dd584a17ab65010153b68	opinion		Oh, I guess I didn't see it.
7a0a9fc98921dfc5b29d55bbaf86493b6c2c318b	command		No, but tell me some.
126d4fcf933e35e0643d4715ce07642b1396cd4c	yes_no_question		Are there many people there?
f62101a9c6582e241aeaada179ea613c70cd948b	opinion		I am sure you will.
f3270d59a1e5f88944a8c82189751157aeff3774	opinion		Not well enough,
28d69b32c797836ad0b939a16b100dc5fdaff66c	yes_no_question		Would you wrap it for me?
c5c399d387e29c5ca3d657a8d21fa584f7524ea7	statement		Of course, I'll get right on it.
9c904b9ef035625a17d2bcc26c4688fcb6282f1a	opinion		It's too bad that I couldn't make it.
65de9fa49dadc6f14a6c1427bb6dc438a221fde4	command		So tell me the final score.
200fa53c2b1804a2e5df961adbf732a5b29bceff	comment		It really was.
959612b5aaa66d25af743893cb37a083aa928b79	statement		it doesn ’ t matter.
e76d98b15166584ab59eefe8c5e1e7ce2edb0e14	statement		and then?
e86245a0daca370f7c1567fc26313d49fd821292	command		take the next right.
981e86af8159be6df4df683adbb012745b5a6fe2	statement		thanks a lot.
d30116d4120c4c6366fe384c01d99e198d8f9daa	opinion		you ’ re welcome.
cbd5978b53bee25f30f16aeda9b262d7abbe3f1c	open_question_factual		by the way, how long does it take?
1a208d60a6db5cbf263dea83546d797ddcd4d010	pos_answer		yes, I think so.
d3add06872d9e323f3170c7882ae932f5250670d	opinion		Thank you for taking care of it so quickly.
f51c0d1a04f70f662be23b56aa120e87862bf584	complaint		You can't do that!
3449e47e5d81ab4e3b0f5b710f8ae93768f116a6	statement		Well, now I've seen it all!
edd19862201de3fa27516c2451cfdea8ef46a933	statement		Just did my best.
9f0a80169ec01abf6eb293d95e4a42aba233e094	pos_answer		Yes
477f52fb5a73ea025ef6c3453735e1c41ba9b9dc	open_question_factual		What kind?
da7907970a70b21c3150ec6d1516eb602614e8e7	neg_answer		No, I haven't got one by now.
09d50f46e230ad7f330312a49b28dc2a76184403	opinion		I like to be paid more than that.
3830db51e0489cfd9bedc731b7b7d9e83ebe0d62	statement		Oh, okay.
5aab5376755f9666e65579de6898f691a6e851ca	yes_no_question		Are these all of them?
d9166845c4733499db1e1df9a28443f9813744eb	statement		Oh, wait, here are the rest.
335d7274a7f9bc97b48ba7bb6d88bad97ec618e3	yes_no_question		Has it been that long?
1b4ee30a1e7a2efc5c69b09c96220454c0fdc2ce	opinion		I don't think I have the discipline for that.
4de34f931876fc71b025f54394b8b6a11a1d698c	appreciation		Oh, that's interesting!
ff3551ee4e9cd5608dbfb1de52fe1de9dd6ca66d	open_question_factual		When will he come back, do you know?
aece39cfc263409533d59e339692a9f4ef8ec4db	statement		As suppose you reback at 10
d5607e58a82528dcf27699ff262abcead86154ef	command		Please ask him to give me a call as soon as he return.
52053bc4042867d0ebff5e5098627a3d5c09c2b6	yes_no_question		Did you really?
62812f47afe35e62497f5467eb67b79154aa7e5d	opinion		I'm so happy for you.
2636961ebe887fb24fc0a0723a7b8f8c87fcdc89	yes_no_question		You think so?
4337f47bcce322016c358d490b2532754036a6fc	appreciation		That sounds great.
2645d9e58721cb4303893f88fbcf7656b005993b	statement		OK.See you on Today.
8aa683b290a747457ad905080d23ac0158ed0b48	yes_no_question		Do they charge for that?
127a4925879a37fe094a19ed7426502a31dd5d1f	yes_no_question		It's part of their service, isn't it?
c475b92a8fb50812b9b3cdc0fdfdf030c2d9d7e0	opinion		I can ’ t wait to go there myself.
0af6aff725cad8a11ed9d9f442e7af89c923c0a4	opinion		Oh, I am sorry.
e8ff8b963b7f9a4feae0ae43f7590deb60d6d34a	pos_answer		Definitely.
997e46cf187a005cc923c412b6eb76365c4742f9	open_question_factual		So what do you do, exactly?
4e5a9cfb4a02359ca3ad5a62afe23d87bad1d6fa	open_question_factual		Where is he going?
73de7686e68cf6d40b647097dbebf8a96befc145	open_question_opinion		Why did you say that?
9652aaf21aba473dc77998ef7ab2ae544da7f423	statement		Actually it will be my first time to meet her.
05d3618416c43faf59856d79530c1c2fdc23fc49	statement		You mean you haven ’ t seen her before?
b3c8da9a337c2e6c5d7d57b5eb5b1bb2f93a85b6	opinion		Probably you ’ re right.
6ba583fd806d01ef2801fa849f0cf54aded72bd2	yes_no_question		You voted for him, right?
0aa451d986dc22235e4fb0bdcb3b4677b805c4c3	pos_answer		I did.
95b6f16626fdf3f3b98d6c13975ed8b06e0432c7	statement		I voted for him.
a0edc5e3a831ed65617a61f15afa587a93f35470	opinion		So am I.
6d7ed31e7016304eff309c78398133cdf1550a0c	opinion		I have faith in him.
adfd525b138d753e001a605a6a4d57e8d423b227	neg_answer		no, should I have?
45d7f6fd4896904d822447c0412ac13375e68940	statement		I feel much better, but I'm still worried about something.
1487eaa33278aeb5c0389a084d9afb41fd94350d	opinion		that's annoying, but nothing to worry about.
a4cf0bc439167a89abfa23783b614e81c6dd98e2	dev_command		just breathe deeply when you feel yourself getting upset.
9423a19e956ce515b3af15d325c2a09837ca7e5a	statement		Ok, I'll try that.
e0cb3bf5887514f0efb0cd94b75fc0975f32cff2	yes_no_question		is there anything else bothering you?
f8a9be3aa98f4ff3acd7824c8175a03591943ed3	command		just one more thing.
6985367b63d1e6861be83834077a745459a815db	opinion		try not to take on more than you can handle.
c03054c7177eec63a9903be215699c9dfa8556c0	statement		I'll do that then.
1617e0e6f7debadef718cd817a624cf248a364ca	neg_answer		No, you used to be.
78445b999f6c03ed57999ad80e4df38c6066d732	opinion		I envy her and also I hate her at the same time.
149cacbd550f1afa17f39879c7be4d6e1792840b	opinion		I don ’ t really consider any of that to be my responsibility.
2ef7214a2546608de7764534c8a75fd31fde6d3f	open_question_opinion		Why do you care?
9c7685a8a1a63fa4646833574ccf650712af6a95	opinion		I didn ’ t expect him to win.
7630612209f9a07ae1532bbcfe6513df04688fac	opinion		I had no doubt in my mind that he would win.
4180b3bd5353beeb954df0d45fee4dcd0c1adb74	open_question_opinion		What made you think that?
e230778416654fcb6bb767ea6cf4a065941844d7	statement		Hey, I offered last year...
400c63f5814e33268eea9fcbb15f8c95eccc99b7	statement		You needn't buy one.
05ab1100b1ea947ceea91b466eb89b48173e4f4c	statement		$ 20 per dozen.
21b1e5f3c99a463281622736be4e57d4f0e5353a	statement		Yes, they're on sale today.
08c9015a73d8e711d2f4dbe5014ca6c8ec6ee2ff	statement		Well, I ’ m still not sure what you ’ re asking me.
40e6e7ad86e656919ae0faed343f7508006f370d	opinion		I just think you ’ re trying to change the subject.
9bae4d67062a9ff7bd6234f459755f3826222fe4	neg_answer		No, this will help answer your question.
e6c54589e358b3b9acd327798f19ac08f7dcaa5b	command		OK, go on.
fcdd3cb62a00ee0ca248bebe6843745688f15b86	opinion		Not exactly, but I see your point.
c727c7fc6169fa17a1e75489315f350f296a2b6f	statement		It will for me.
eb30ccd689ec254bb391ad3df00fdcc8cd525147	statement		Then I can find something new to do.
51f0e1fc354f6df437a61f8f9c897316e6391bf9	statement		Yes, but they are used for other things, too.
37be27195b3b4ed9af9cee3f9eab268b86307216	statement		The man asked where we want to go, then he type out the information on the form and waited for a reply.
bbfcf8b8e2b98debe522d1c91e01df7ca90688b4	statement		I know a very interesting place.
1bcd526f408b2b2e93c0128e399ddc4d1aef303e	yes_no_question		Oh, do you?
635ad6d221420959eceb91e6a66d31bf173d4bbf	opinion		That's a good idea, to familiarise myself with it.
00019640939f2d8fdc423e5eca366368eda91bff	open_question_factual		Did they say for how long?
802b3d5a18b394d422f7528b7c30d285d5bfa601	yes_no_question		So we can't really go anywhere, can we?
9c15eea1799c5faf7249e31f8315d84501b42553	open_question_factual		How can you say that?
07b610c2c393a8c7e36494b953b17d80a31d7777	statement		Okay, thanks very much.
4ebee2f7fb090c6ab662310f982df81f5ec5a33c	command		Yes, goodbye and keep in touch.
05159c1e0b94963c896ff33331734bdc014b2ecb	open_question_opinion		Why didn ’ t you just answer my question directly?
1aba0dbdf139081f2a220cd0fe55954d15e2d04c	opinion		Yes, I ’ m sorry.
4369c7e338e5742aaf6ec8dc0f443126e573f2e4	statement		But you know if he brought it or not, right?
e6a0e2384d25af3933eb4457fa1482be95e0b181	statement		Yeah, after all the explanations like, it ’ s too heavy, I was in a hurry... whatever.
081208064912809068d1c305d2ecad7167bdd315	opinion		Well, maybe we could get it now and hide it until his birthday.
45f30a5f6087e3d63662303b7d021505dcf2c809	opinion		I know, I know, but if I didn ’ t buy it for him, he ’ d never buy it.
c9f30e4221adf465cc561bc7c21fbee94c6f6fd2	yes_no_question		See anything else we need there?
4917bd11a65dc1af3ffe000d908b093e1a108a1c	statement		Oh, all right.
63ae0c438fb847ab792927dcd2dd867ff1b98967	complaint		You ’ re having me on again.
b147c88de6a13555a042d1e90464f040e1ab8b7f	complaint		No, I ’ m serious.
96ce6e6c58c21c049113614c9aa1a9d4d4bdfcb0	open_question_opinion		What size would you like?
4fb4659a29c27778ac3d4f53e9ed8ece4dc23bca	opinion		Medium one will be perfect, thank you
106d068febab876958299d0581bbb4e0396ab0b6	open_question_opinion		Which kind do you want?
b54f1bd9d1488227011c9412ab534500fda83368	open_question_opinion		Would that be for here or take away?
ca00ae389c9c638056a964fed018b01654d65172	opinion		That would be to go.
bd62adc12399f7dcf7fd1075251bee7e5180ede7	open_question_opinion		What do you usually write about?
65206c7ec473faa369de24cba726897e6b6f3774	opinion		Good for you.
bb02b0108ed5dc420f79a66cbd3b14b6dabacccf	yes_no_question		Aren't you happy now?
a2d1abcd6f002cd44ff092d808991a24bc1db6c5	complaint		Are you kidding me?
63396b5eaf3e78963d1f0d3b0df516cc00e5b18d	statement		She wished good luck to you.
096d5d53b879bbf622bee41e1f8365de5ade36bb	opinion		Just try to be a little more punctual in the future.
2883fca89bd10a57e14fbe5989596e9517165cf4	statement		I'm working on it.
069afb4a6d744aba48fbb88f3b6bda7f50e4089c	command		Please show me your parcel order.
624e40aae825cd5d6943e492dfd126f80c2869b6	yes_no_question		Can you even hear what he's saying?
bd66d0bb4f2ace46932fe24d386dad6e21b33e0b	yes_no_question		OK.Anything to drink?
da9d7c5315f5b97e2f5b786c859cabf29dd66172	command		Let me show you.
8309c678306c04199d403f8963adcafad24feb55	statement		See, it's right over there.
a961d77038e8a13d4cad7e9bf03d1c3a9ce43b2a	statement		Oh, thank you very much.
7e1886ec1fa62a041441b7ea7d215fee83b289ab	open_question_factual		How do I contact them?
71ae09081042368bae326fc43cc6f608c441e77c	complaint		Don't you dare tell me that...
edd542602f456b34c0f34fc7fb6fb27b1e74e069	opinion		Well, they should have called you!
eed8c2c26bc3d621ae54500e01a84b3cfe0cbf1f	complaint		They said that they did.
6cd234f9b953b30fe45ab30b4baf501b28ba04fa	opinion		I didn't think there would be a problem.
669cd65a19abdd37df158a35805c4ad3278979f2	opinion		Trust you!
b6cfed3881dda94471621ed2c63137978b302081	opinion		It does not work very well.
8974bc07a09c1246625c63501f770b117bb73b69	yes_no_question		Would you like to exchange it?
b86d63dfee24a362eace9a9921d584d7b4c85363	statement		It ’ s 8357688 8.
234581d191d8ea45c652b7924f57f71c9e8a8c90	statement		I would like to offer you a good price.
b5b1b6677b27f7ae411947c68bbf139ed1fa3659	open_question_factual		Who will pay for these things?
85c6461f0052f491e8e01e5a322438fc4ad05f1b	complaint		Don't worry about that.
2287737cd63309c3a8ea0612c45c16a6682540f0	yes_no_question		Shall I gift-wrap them for you, sir?
9a8a567afabc84623e0b344534ba4fddfa720ed8	statement		It could vary quite a bit, between 2 and 10 dollars per square yard.
a1c330fa9ede789b859b94a7f3e0da1a68ef850c	opinion		You should get plenty of sleep.
ca76dc5d07cd0803f3728ce665ea741aa09e7e19	opinion		If I were you, I wouldn't drink too much.
a8fae427b7c8c6f7a00396dcbefafb1f666d298c	open_question_factual		What ’ s on?
63cfceeac6a891d286749ae17506befba5ab11ec	statement		Oh, I ’ Ve already seen it.
0d51fac5005259a9066053372f80820ee86325f9	opinion		I am glad you are here!
079033bf86c5eb01bf82b3bd88afda9b86700a7f	statement		Everything is OK now.
a14c5721d81c72cf494084867d7f2add58c0b4ad	statement		Thank you for repairing it.
67482d3df86763b6f2324c84b825b5dbfa63b36d	statement		No more, thank you.
1409244f2631979de33b85e4f02c27d8d27af184	opinion		I'm so glad you like it.
29058dca02c4ccf1bbe3687bbfefad9b1ad58214	opinion		Thank you very much for your hospitality.
a3e8079aa0ffd9906c9d3686bc2832de5b903df3	open_question_factual		What charge was made?
0a42cd985d3309c0dedca91357818882b477f76b	statement		We'll do an investigation and get to the bottom of this.
048703c894bc4804411ef09451739b5ba0eefb59	yes_no_question		In the meantime, do I have to pay for this charge?
20d278e681418899bb5896a59a996a67ac4e927f	statement		Again?
d86962d77167fbe657f881afc411e0c90a5794f7	opinion		Yeah, sounds like something I should definitely do.
b3e806547011776dd1bd5a83aa67845025163a45	statement		So they are two totally different concepts.
ca32aa1ec59e324dc7fd895c6e8c2d57b058542b	comment		I am very sorry to hear that you ’ Ve been having so many problems.
29d5fd45ec457d39d8ee87221daca02436352c02	statement		Well, obviously, what you ’ re doing is not good enough!
1243a15d7128feec141a6ab13192d03fcb3199e6	command		Let me check...
be1c3bea31540b754f22ee20129d9a0c328ddcb9	opinion		I don't know if I would call it my favorite, but it ranks up there.
3dc8d6e1cfbc289c2e6bf275a4c33a15b519ba89	statement		I never took that yet.
fe0dd0bc991a3db5579ee2ea89aeca1fd87e8712	statement		Oh right... present company excluded, of course!
8429c9617be96fa2bd8d8096ea552f74143289b4	statement		Yes, my table is for 7 and it's near the window.
53a985876533988897694390dfa49737ddb8b6c3	open_question_opinion		Yes, what can I do for you?
d8b6c68f48bc9dd415a7991e5f4b869363aada15	open_question_factual		For what day?
98a6945ffd7d3a5365906e338e360f3da0280a4b	statement		It certainly is.
987294b4573a7f5089f525c832da3490e5b531cb	opinion		I wish the same.
51f10d5a2d2315e755d2ceb887073a341dbb36ff	command		Let me take this up with the Director and get back to you immediately.
304f46cd372c6593bf0a355a68d483b1fb151bf0	complaint		Don't worry about it.
b362d91615ba03cec43f5cce7b53851ba9ea5a5f	opinion		That's the most important thing.
